-13.34256381,3.57993
-13.27578428,2.53004
-13.20900474,1.18274
-13.14222521,0.23175
-13.07544568,0.0568771
-13.00866615,0.529976
-12.94188662,0.725677
-12.87510708,1.23851
-12.80832755,1.04267
-12.74154802,1.02902
-12.67476849,0.883514
-12.60798896,0.882339
-12.54120943,0.85186
-12.47442989,0.611023
-12.40765036,0.426659
-12.34087083,0.13221
-12.2740913,-0.246582
-12.20731177,-0.278725
-12.14053223,-0.273697
-12.0737527,-0.458931
-12.00697317,-0.117012
-11.94019364,0.530685
-11.87341411,0.762093
-11.80663458,0.631432
-11.73985504,0.166542
-11.67307551,0.466957
-11.60629598,0.14505
-11.53951645,-0.446815
-11.47273692,-0.445343
-11.40595738,-0.820923
-11.33917785,-0.879143
-11.27239832,-1.02486
-11.20561879,-0.815483
-11.13883926,-0.171478
-11.07205972,0.363686
-11.00528019,0.401764
-10.93850066,0.216751
-10.87172113,-0.176094
-10.8049416,-0.173935
-10.73816207,-0.397247
-10.67138253,-0.07621
-10.604603,-0.0461578
-10.53782347,0.262802
-10.47104394,0.0632782
-10.40426441,-0.210144
-10.33748487,0.178696
-10.27070534,-0.104576
-10.20392581,-0.314987
-10.13714628,-0.135239
-10.07036675,0.0500336
-10.00358721,-0.0572052
-9.936807683,0.251038
-9.870028151,0.275276
-9.803248619,-0.0409012
-9.736469088,0.0730743
-9.669689556,0.0355682
-9.602910024,-0.342651
-9.536130492,-0.331795
-9.46935096,0.190643
-9.402571428,-0.02771
-9.335791896,-0.212227
-9.269012365,-0.210403
-9.202232833,-0.1185
-9.135453301,-0.182732
-9.068673769,-0.221695
-9.001894237,0.148247
-8.935114705,-0.315002
-8.868335173,-0.381432
-8.801555642,-0.336746
-8.73477611,-0.187431
-8.667996578,0.115097
-8.601217046,-0.230881
-8.534437514,-0.0901566
-8.467657982,-0.215881
-8.40087845,-0.444977
-8.334098919,-0.181061
-8.267319387,0.0305862
-8.200539855,-0.239693
-8.133760323,-0.33799
-8.066980791,0.0638275
-8.000201259,-0.0525589
-7.933421727,0.163132
-7.866642196,0.073349
-7.799862664,-0.117821
-7.733083132,-0.196266
-7.6663036,-0.126381
-7.599524068,-0.296928
-7.532744536,0.268417
-7.465965004,0.00292969
-7.399185473,-0.160477
-7.332405941,-0.483864
-7.265626409,-0.116615
-7.198846877,-0.0567169
-7.132067345,0.203888
-7.065287813,-0.422371
-6.998508281,-0.00457001
-6.931728749,0.272087
-6.864949218,0.0667725
-6.798169686,-0.0584488
-6.731390154,0.180031
-6.664610622,-0.0202026
-6.59783109,-0.154327
-6.531051558,-0.371841
-6.464272026,-0.0316467
-6.397492495,-0.285004
-6.330712963,-0.232994
-6.263933431,0.143814
-6.197153899,-0.399139
-6.130374367,0.320595
-6.063594835,-0.192787
-5.996815303,-0.131142
-5.930035772,-0.34407
-5.86325624,-0.322281
-5.796476708,-0.072937
-5.729697176,-0.277527
-5.662917644,-0.217514
-5.596138112,-0.388405
-5.52935858,-0.383331
-5.462579049,-0.245583
-5.395799517,-0.188675
-5.329019985,-0.340012
-5.262240453,-0.432617
-5.195460921,-0.140068
-5.128681389,-0.311653
-5.061901857,-0.174889
-4.995122326,0.0598831
-4.928342794,-0.39827
-4.861563262,0.0872192
-4.79478373,-0.20903
-4.728004198,-0.358276
-4.661224666,-0.227928
-4.594445134,-0.446648
-4.527665603,-0.218094
-4.460886071,-0.453972
-4.394106539,-0.0478134
-4.327327007,0.347557
-4.260547475,0.00907898
-4.193767943,-0.0826035
-4.126988411,0.179016
-4.06020888,0.332893
-3.993429348,0.742874
-3.926649816,1.01484
-3.859870284,1.24773
-3.793090752,1.46646
-3.72631122,1.98496
-3.659531688,1.93703
-3.592752157,2.71388
-3.525972625,1.30209
-3.459193093,-0.106071
-3.392413561,-2.1768
-3.325634029,-4.39323
-3.258854497,-5.37737
-3.192074965,-5.20673
-3.125295434,-4.25113
-3.058515902,-2.47484
-2.99173637,-1.25894
-2.924956838,-0.38916
-2.858177306,-0.413124
-2.791397774,0.164139
-2.724618242,0.427742
-2.657838711,0.843697
-2.591059179,0.468689
-2.524279647,0.0707779
