Var1,Var2,Var3
87.3588,3.25e-06,NaN
87.3665,4.4375e-06,NaN
87.3742,4.875e-06,NaN
87.3819,2.375e-06,NaN
87.3896,2.25e-06,NaN
87.3973,4.875e-06,NaN
87.405,9.4375e-06,NaN
87.4127,7.875e-06,NaN
87.4204,5.3125e-06,NaN
87.4281,3.3125e-06,NaN
87.4358,2e-06,NaN
87.4435,4.4375e-06,NaN
87.4512,6.5e-06,NaN
87.4589,7.6875e-06,NaN
87.4666,8.625e-06,NaN
87.4743,7.4375e-06,NaN
87.482,7.5e-06,NaN
87.4897,8e-06,NaN
87.4974,8e-06,NaN
87.5051,8.75e-06,NaN
87.5128,7.1875e-06,NaN
87.5205,5.5e-06,NaN
87.5282,4.625e-06,NaN
87.5359,2.5625e-06,NaN
87.5436,3.625e-06,NaN
87.5513,5e-06,NaN
87.559,5.4375e-06,NaN
87.5667,7.0625e-06,NaN
87.5744,8.625e-06,NaN
87.5821,1.225e-05,NaN
87.5898,7.125e-06,NaN
87.5975,6.125e-06,NaN
87.6052,4e-06,NaN
87.6129,2.9375e-06,NaN
87.6206,4.125e-06,NaN
87.6283,5.3125e-06,NaN
87.636,5.625e-06,NaN
87.6437,6.0625e-06,NaN
87.6514,5.0625e-06,NaN
87.659,6.3125e-06,NaN
87.6667,1.01875e-05,NaN
87.6744,1.18125e-05,NaN
87.6821,1.09375e-05,NaN
87.6898,6.625e-06,NaN
87.6975,1.875e-06,NaN
87.7052,3.8125e-06,NaN
87.7129,7.4375e-06,NaN
87.7206,8.3125e-06,NaN
87.7283,6.3125e-06,NaN
87.736,1.33125e-05,NaN
87.7437,9.25e-06,NaN
87.7514,9.625e-06,NaN
87.7591,1.075e-05,NaN
87.7668,1.06875e-05,NaN
87.7745,7.625e-06,NaN
87.7822,5.875e-06,NaN
87.7899,7.8125e-06,NaN
87.7976,6.5e-06,NaN
87.8053,3.8125e-06,NaN
87.813,2.1875e-06,NaN
87.8207,5.625e-06,NaN
87.8284,9.6875e-06,NaN
87.8361,7.6875e-06,NaN
87.8438,1.05e-05,NaN
87.8515,5e-06,NaN
87.8592,5.875e-06,NaN
87.8669,5.9375e-06,NaN
87.8746,-1.125e-06,NaN
87.8823,6.25e-08,NaN
87.89,8.75e-07,NaN
87.8977,4e-06,NaN
87.9054,6.5625e-06,NaN
87.9131,4.1875e-06,NaN
87.9208,5.75e-06,NaN
87.9285,9.375e-07,NaN
87.9362,-5e-07,NaN
87.9439,1.8125e-06,NaN
87.9516,-1.8125e-06,NaN
87.9593,2.8125e-06,NaN
87.967,2.5e-06,NaN
87.9747,2.75e-06,NaN
87.9824,6.0625e-06,NaN
87.9901,6.125e-06,NaN
87.9978,5.125e-06,NaN
88.0055,7.875e-06,NaN
88.0132,7.8125e-06,NaN
88.0209,5.5e-06,NaN
88.0286,8.375e-06,NaN
88.0363,2.875e-06,NaN
88.044,7.5e-07,NaN
88.0517,1e-06,NaN
88.0594,-1.25e-07,NaN
88.0671,5.5625e-06,NaN
88.0748,4.5e-06,NaN
88.0825,5.6875e-06,NaN
88.0901,1.025e-05,NaN
88.0978,8.875e-06,NaN
88.1055,7e-06,NaN
88.1132,1.05e-05,NaN
88.1209,7.375e-06,NaN
88.1286,4.5625e-06,NaN
88.1363,7.25e-06,NaN
88.144,7.625e-06,NaN
88.1517,4.4375e-06,NaN
88.1594,5.6875e-06,NaN
88.1671,1.11875e-05,NaN
88.1748,7.5e-06,NaN
88.1825,6.5e-06,NaN
88.1902,6.0625e-06,NaN
88.1979,5.6875e-06,NaN
88.2056,8.125e-06,NaN
88.2133,9.5e-06,NaN
88.221,8.3125e-06,NaN
88.2287,5.3125e-06,NaN
88.2364,5.875e-06,NaN
88.2441,7.5e-06,NaN
88.2518,1.00625e-05,NaN
88.2595,1.35e-05,NaN
88.2672,1.29375e-05,NaN
88.2749,1.5375e-05,NaN
88.2826,1.13125e-05,NaN
88.2903,1.1625e-05,NaN
88.298,9.4375e-06,NaN
88.3057,8.375e-06,NaN
88.3134,4.9375e-06,NaN
88.3211,4.875e-06,NaN
88.3288,3.0625e-06,NaN
88.3365,3.625e-06,NaN
88.3442,3.6875e-06,NaN
88.3519,8.125e-06,NaN
88.3596,1.25e-05,NaN
88.3673,1.3e-05,NaN
88.375,1.225e-05,NaN
88.3827,1.3125e-05,NaN
88.3904,1.23125e-05,NaN
88.3981,9.375e-06,NaN
88.4058,7.0625e-06,NaN
88.4135,6.8125e-06,NaN
88.4212,8.875e-06,NaN
88.4289,4.75e-06,NaN
88.4366,3.625e-06,NaN
88.4443,5.5625e-06,NaN
88.452,7.375e-06,NaN
88.4597,4.1875e-06,NaN
88.4674,9.8125e-06,NaN
88.4751,5.3125e-06,NaN
88.4828,7.8125e-06,NaN
88.4905,5.1875e-06,NaN
88.4982,7.8125e-06,NaN
88.5059,7.25e-06,NaN
88.5135,1.14375e-05,NaN
88.5212,9.8125e-06,NaN
88.5289,1.39375e-05,NaN
88.5366,1.25625e-05,NaN
88.5443,1.08125e-05,NaN
88.552,1.0625e-05,NaN
88.5597,6e-06,NaN
88.5674,5.75e-06,NaN
88.5751,6.1875e-06,NaN
88.5828,4.75e-06,NaN
88.5905,6.9375e-06,NaN
88.5982,7.9375e-06,NaN
88.6059,8.25e-06,NaN
88.6136,1.1125e-05,NaN
88.6213,9.625e-06,NaN
88.629,1.075e-05,NaN
88.6367,1.54375e-05,NaN
88.6444,1.275e-05,NaN
88.6521,1.3625e-05,NaN
88.6598,1.225e-05,NaN
88.6675,6.6875e-06,NaN
88.6752,6.5625e-06,NaN
88.6829,2.375e-06,NaN
88.6906,5.5625e-06,NaN
88.6983,6.125e-06,NaN
88.706,8.3125e-06,NaN
88.7137,1.1875e-05,NaN
88.7214,5.25e-06,NaN
88.7291,5.5e-06,NaN
88.7368,7.375e-06,NaN
88.7445,5.3125e-06,NaN
88.7522,1.0125e-05,NaN
88.7599,1.0875e-05,NaN
88.7676,9.6875e-06,NaN
88.7753,1.06875e-05,NaN
88.783,8.8125e-06,NaN
88.7907,1.0125e-05,NaN
88.7984,1.125e-05,NaN
88.8061,1.48125e-05,NaN
88.8138,1.2875e-05,NaN
88.8215,8.6875e-06,NaN
88.8292,1.05e-05,NaN
88.8369,9.125e-06,NaN
88.8446,5.1875e-06,NaN
88.8523,6.25e-06,NaN
88.86,7.5625e-06,NaN
88.8677,6.0625e-06,NaN
88.8754,9.0625e-06,NaN
88.8831,8.5e-06,NaN
88.8908,1e-05,NaN
88.8985,1.0375e-05,NaN
88.9062,1.41875e-05,NaN
88.9139,1.1375e-05,NaN
88.9216,9.9375e-06,NaN
88.9293,8.4375e-06,NaN
88.937,6.3125e-06,NaN
88.9446,4.75e-06,NaN
88.9523,4.75e-06,NaN
88.96,4.125e-06,NaN
88.9677,4.75e-06,NaN
88.9754,4.4375e-06,NaN
88.9831,5.75e-06,NaN
88.9908,5.5625e-06,NaN
88.9985,5.1875e-06,NaN
89.0062,6.1875e-06,NaN
89.0139,4.9375e-06,NaN
89.0216,5.9375e-06,NaN
89.0293,8.0625e-06,NaN
89.037,1e-05,NaN
89.0447,8.75e-06,NaN
89.0524,6e-06,NaN
89.0601,6.25e-06,NaN
89.0678,6.1875e-06,NaN
89.0755,4.8125e-06,NaN
89.0832,4.625e-06,NaN
89.0909,5.3125e-06,NaN
89.0986,5.125e-06,NaN
89.1063,3.875e-06,NaN
89.114,4.6875e-06,NaN
89.1217,3.375e-06,NaN
89.1294,4.3125e-06,NaN
89.1371,6.0625e-06,NaN
89.1448,5.6875e-06,NaN
89.1525,8.375e-06,NaN
89.1602,7.875e-06,NaN
89.1679,7.5e-06,NaN
89.1756,8.75e-06,NaN
89.1833,4.8125e-06,NaN
89.191,2.6875e-06,NaN
89.1987,5e-06,NaN
89.2064,2.4375e-06,NaN
89.2141,2.1875e-06,NaN
89.2218,5.25e-06,NaN
89.2295,3.9375e-06,NaN
89.2372,5.3125e-06,NaN
89.2449,4.1875e-06,NaN
89.2526,5e-06,NaN
89.2603,4.1875e-06,NaN
89.268,5.4375e-06,NaN
89.2757,1.6875e-06,NaN
89.2834,2.3125e-06,NaN
89.2911,4e-06,NaN
89.2988,2.4375e-06,NaN
89.3065,4.75e-06,NaN
89.3142,5.3125e-06,NaN
89.3219,5.1875e-06,NaN
89.3296,3.1875e-06,NaN
89.3373,5.25e-06,NaN
89.345,3.625e-06,NaN
89.3527,3.625e-06,NaN
89.3604,6.5e-06,NaN
89.3681,6.6875e-06,NaN
89.3758,5.25e-06,NaN
89.3835,3.8125e-06,NaN
89.3912,4.5e-06,NaN
89.3988,5.5e-06,NaN
89.4065,5.8125e-06,NaN
89.4142,4.6875e-06,NaN
89.4219,4.375e-06,NaN
89.4296,5.1875e-06,NaN
89.4373,3.375e-06,NaN
89.445,4.625e-06,NaN
89.4527,3.5e-06,NaN
89.4604,5.3125e-06,NaN
89.4681,3e-06,NaN
89.4758,3.875e-06,NaN
89.4835,3.625e-06,NaN
89.4912,3.9375e-06,NaN
89.4989,4.75e-06,NaN
89.5066,4.625e-06,NaN
89.5143,3.375e-06,NaN
89.522,1.875e-06,NaN
89.5297,6.25e-07,NaN
89.5374,1.5625e-06,NaN
89.5451,3.125e-06,NaN
89.5528,5.375e-06,NaN
89.5605,6.4375e-06,NaN
89.5682,5.0625e-06,NaN
89.5759,6e-06,NaN
89.5836,5.0625e-06,NaN
89.5913,6.125e-06,NaN
89.599,6.9375e-06,NaN
89.6067,7.125e-06,NaN
89.6144,7.5e-06,NaN
89.6221,5.6875e-06,NaN
89.6298,3.5e-06,NaN
89.6375,3.75e-06,NaN
89.6452,4.1875e-06,NaN
89.6529,3.375e-06,NaN
89.6606,6.625e-06,NaN
89.6683,7.625e-06,NaN
89.676,5.6875e-06,NaN
89.6837,5.625e-06,NaN
89.6914,2.75e-06,NaN
89.6991,4e-06,NaN
89.7068,5.3125e-06,NaN
89.7145,5.4375e-06,NaN
89.7222,3.75e-06,NaN
89.7299,5.125e-06,NaN
89.7376,3.875e-06,NaN
89.7453,5.9375e-06,NaN
89.753,4.5e-06,NaN
89.7607,7.25e-06,NaN
89.7684,7e-06,NaN
89.7761,7.1875e-06,NaN
89.7838,6.75e-06,NaN
89.7915,5.875e-06,NaN
89.7992,3e-06,NaN
89.8069,2.875e-06,NaN
89.8146,2.25e-06,NaN
89.8223,3.1875e-06,NaN
89.8299,6.3125e-06,NaN
89.8376,6.5e-06,NaN
89.8453,6e-06,NaN
89.853,6.875e-06,NaN
89.8607,6.9375e-06,NaN
89.8684,6.3125e-06,NaN
89.8761,6.8125e-06,NaN
89.8838,5e-06,NaN
89.8915,7.8125e-06,NaN
89.8992,7.375e-06,NaN
89.9069,8.6875e-06,NaN
89.9146,5.625e-06,NaN
89.9223,7.6875e-06,NaN
89.93,5.3125e-06,NaN
89.9377,6e-06,NaN
89.9454,4.125e-06,NaN
89.9531,3.125e-06,NaN
89.9608,4.75e-06,NaN
89.9685,5e-06,NaN
89.9762,5.5625e-06,NaN
89.9839,6.6875e-06,NaN
89.9916,8.125e-06,NaN
89.9993,8.8125e-06,NaN
90.007,9.5625e-06,NaN
90.0147,7.875e-06,NaN
90.0224,5.4375e-06,NaN
90.0301,4.375e-06,NaN
90.0378,5.25e-06,NaN
90.0455,5.8125e-06,NaN
90.0532,5.4375e-06,NaN
90.0609,2.6875e-06,NaN
90.0686,4.125e-06,NaN
90.0763,1.8125e-06,NaN
90.084,2.6875e-06,NaN
90.0917,3.5e-06,NaN
90.0994,4.1875e-06,NaN
90.1071,5.0625e-06,NaN
90.1148,7.5e-06,NaN
90.1225,4.5625e-06,NaN
90.1302,4.75e-06,NaN
90.1379,5.25e-06,NaN
90.1456,7.75e-06,NaN
90.1533,9.4375e-06,NaN
90.161,8.6875e-06,NaN
90.1687,1.01875e-05,NaN
90.1764,1.0375e-05,NaN
90.1841,7.75e-06,NaN
90.1918,8.375e-06,NaN
90.1995,7.5e-06,NaN
90.2072,8.8125e-06,NaN
90.2149,9.125e-06,NaN
90.2226,8.0625e-06,NaN
90.2303,6.4375e-06,NaN
90.238,6.0625e-06,NaN
90.2457,6.0625e-06,NaN
90.2533,6.875e-06,NaN
90.261,7.8125e-06,NaN
90.2687,9.9375e-06,NaN
90.2764,9.1875e-06,NaN
90.2841,7e-06,NaN
90.2918,6.8125e-06,NaN
90.2995,6.625e-06,NaN
90.3072,6.375e-06,NaN
90.3149,8.125e-06,NaN
90.3226,8.6875e-06,NaN
90.3303,7e-06,NaN
90.338,7.3125e-06,NaN
90.3457,5.25e-06,NaN
90.3534,7e-06,NaN
90.3611,5.125e-06,NaN
90.3688,5.125e-06,NaN
90.3765,5.625e-06,NaN
90.3842,5.6875e-06,NaN
90.3919,6.8125e-06,NaN
90.3996,7.4375e-06,NaN
90.4073,9.5e-06,NaN
90.415,1.25625e-05,NaN
90.4227,1.23125e-05,NaN
90.4304,1.0625e-05,NaN
90.4381,8.4375e-06,NaN
90.4458,8.625e-06,NaN
90.4535,9.25e-06,NaN
90.4612,9.875e-06,NaN
90.4689,7.5e-06,NaN
90.4766,8.0625e-06,NaN
90.4843,6.6875e-06,NaN
90.492,4.625e-06,NaN
90.4997,4.4375e-06,NaN
90.5074,4.5e-06,NaN
90.5151,5.375e-06,NaN
90.5228,5.5625e-06,NaN
90.5305,7.0625e-06,NaN
90.5382,8.6875e-06,NaN
90.5459,9.75e-06,NaN
90.5536,8.4375e-06,NaN
90.5613,8.75e-06,NaN
90.569,7.875e-06,NaN
90.5767,7.5625e-06,NaN
90.5844,7.8125e-06,NaN
90.5921,8.875e-06,NaN
90.5998,7.1875e-06,NaN
90.6075,7.1875e-06,NaN
90.6152,7.1875e-06,NaN
90.6229,7.375e-06,NaN
90.6306,8.25e-06,NaN
90.6383,6.75e-06,NaN
90.646,5.5625e-06,NaN
90.6537,5.3125e-06,NaN
90.6614,5.3125e-06,NaN
90.6691,5.4375e-06,NaN
90.6768,6.375e-06,NaN
90.6844,8.9375e-06,NaN
90.6921,1.0375e-05,NaN
90.6998,1.24375e-05,NaN
90.7075,1.1875e-05,NaN
90.7152,1.025e-05,NaN
90.7229,7.9375e-06,NaN
90.7306,8.125e-06,NaN
90.7383,8.5e-06,NaN
90.746,6.3125e-06,NaN
90.7537,6.125e-06,NaN
90.7614,4.125e-06,NaN
90.7691,5e-06,NaN
90.7768,5.5e-06,NaN
90.7845,5.8125e-06,NaN
90.7922,8.0625e-06,NaN
90.7999,8.6875e-06,NaN
90.8076,9.875e-06,NaN
90.8153,9e-06,NaN
90.823,7.0625e-06,NaN
90.8307,6.875e-06,NaN
90.8384,6.6875e-06,NaN
90.8461,7.125e-06,NaN
90.8538,6.25e-06,NaN
90.8615,4.9375e-06,NaN
90.8692,3.8125e-06,NaN
90.8769,5.25e-06,NaN
90.8846,3.375e-06,NaN
90.8923,3.0625e-06,NaN
90.9,4.5e-06,NaN
