Var1,Var2,Var3
86.5736,7.25e-06,9.125e-06
86.5813,7.5e-06,9.625e-06
86.589,8.125e-06,8.75e-06
86.5967,8.75e-06,9.5e-06
86.6044,7.625e-06,9e-06
86.6121,9.75e-06,9.75e-06
86.6198,9.25e-06,9e-06
86.6275,8.625e-06,9.375e-06
86.6352,8.875e-06,9.375e-06
86.6429,9e-06,9.125e-06
86.6506,1.1125e-05,9.25e-06
86.6583,7.875e-06,8.875e-06
86.666,1.1875e-05,9.75e-06
86.6737,9.5e-06,8.75e-06
86.6814,1.175e-05,9.375e-06
86.6891,1.225e-05,9.875e-06
86.6968,8.625e-06,8.875e-06
86.7045,8.125e-06,9.625e-06
86.7122,6.625e-06,9e-06
86.7199,8.5e-06,1e-05
86.7276,8.125e-06,9.875e-06
86.7353,7.125e-06,8.375e-06
86.743,8.25e-06,9.25e-06
86.7507,8.25e-06,9.25e-06
86.7584,7.125e-06,8.875e-06
86.7661,1.0125e-05,8.75e-06
86.7738,1.15e-05,8.875e-06
86.7814,1.3125e-05,1e-05
86.7891,1.2e-05,9e-06
86.7968,1.3875e-05,9.25e-06
86.8045,1.15e-05,9.125e-06
86.8122,1.15e-05,9.125e-06
86.8199,1.1125e-05,9e-06
86.8276,1.075e-05,9.125e-06
86.8353,7.875e-06,8.375e-06
86.843,9.625e-06,9.375e-06
86.8507,8.375e-06,8.625e-06
86.8584,1.15e-05,9.875e-06
86.8661,8.75e-06,9.25e-06
86.8738,1.1375e-05,9e-06
86.8815,1.0875e-05,8.75e-06
86.8892,1.3125e-05,9.125e-06
86.8969,1.275e-05,9.25e-06
86.9046,1.1625e-05,8.875e-06
86.9123,1.0375e-05,9.5e-06
86.92,9.375e-06,9.25e-06
86.9277,9.25e-06,8.75e-06
86.9354,1.0375e-05,8.75e-06
86.9431,1.0125e-05,9.75e-06
86.9508,1.1e-05,9.25e-06
86.9585,9.625e-06,1.0125e-05
86.9662,7.75e-06,8.875e-06
86.9739,7.625e-06,9.125e-06
86.9816,9.5e-06,9.125e-06
86.9893,9.5e-06,9.5e-06
86.997,1.025e-05,1e-05
87.0047,9.75e-06,9.75e-06
87.0124,1.025e-05,9.375e-06
87.0201,8.375e-06,9.5e-06
87.0278,7.5e-06,8.125e-06
87.0355,1.1125e-05,9.5e-06
87.0432,7.75e-06,8.625e-06
87.0509,9.875e-06,9.875e-06
87.0586,1.0625e-05,9.375e-06
87.0663,1.0125e-05,9.25e-06
87.074,9.625e-06,9.875e-06
87.0817,1.0875e-05,1.0125e-05
87.0894,8.25e-06,9.25e-06
87.0971,1.1e-05,1.025e-05
87.1048,8.125e-06,9.125e-06
87.1125,9.25e-06,9.625e-06
87.1202,9.125e-06,9.625e-06
87.1279,1.225e-05,9.625e-06
87.1356,1.125e-05,9.125e-06
87.1433,1.2125e-05,9.375e-06
87.151,1.05e-05,9.375e-06
87.1587,1.025e-05,9.125e-06
87.1664,1.2875e-05,8.875e-06
87.1741,1.1625e-05,9.125e-06
87.1818,1.3875e-05,9.875e-06
87.1895,1.275e-05,9e-06
87.1972,1.1125e-05,9.25e-06
87.2048,1.4125e-05,9.5e-06
87.2125,1.3e-05,9e-06
87.2202,1.4125e-05,1.025e-05
87.2279,1.2875e-05,8.375e-06
87.2356,1.025e-05,9.375e-06
87.2433,1.35e-05,9.625e-06
87.251,1.125e-05,9.375e-06
87.2587,1.1375e-05,1.0125e-05
87.2664,1.2e-05,1e-05
87.2741,9.25e-06,9e-06
87.2818,1.0875e-05,9.25e-06
87.2895,1.075e-05,9.5e-06
87.2972,1.1125e-05,8.25e-06
87.3049,1e-05,8.75e-06
87.3126,1.3e-05,9.25e-06
87.3203,1.325e-05,9.25e-06
87.328,1.2625e-05,9.25e-06
87.3357,1.225e-05,9.5e-06
87.3434,1.1625e-05,9.875e-06
87.3511,1.225e-05,9.375e-06
87.3588,1.3875e-05,9.125e-06
87.3665,1.0125e-05,9.125e-06
87.3742,1.1625e-05,9.875e-06
87.3819,1.0125e-05,9e-06
87.3896,1.1625e-05,8.5e-06
87.3973,9e-06,8.5e-06
87.405,1.0875e-05,8.875e-06
87.4127,1.375e-05,9.875e-06
87.4204,1.3e-05,9.5e-06
87.4281,1.175e-05,9e-06
87.4358,1.075e-05,9.875e-06
87.4435,1.1e-05,8.75e-06
87.4512,1.125e-05,9.375e-06
87.4589,9.25e-06,8.875e-06
87.4666,9.25e-06,8.875e-06
87.4743,9.875e-06,9.375e-06
87.482,1.1e-05,9.25e-06
87.4897,9.625e-06,9.375e-06
87.4974,1.075e-05,9.375e-06
87.5051,1.175e-05,9.75e-06
87.5128,8.25e-06,8.75e-06
87.5205,9.25e-06,8.875e-06
87.5282,9.625e-06,9.375e-06
87.5359,1.1e-05,9.375e-06
87.5436,1.05e-05,9.625e-06
87.5513,9.75e-06,9.625e-06
87.559,1.05e-05,9.125e-06
87.5667,1.0875e-05,9.25e-06
87.5744,8e-06,9.125e-06
87.5821,1e-05,9.125e-06
87.5898,1.0875e-05,9.5e-06
87.5975,1.025e-05,8.5e-06
87.6052,1e-05,9e-06
87.6129,1.3e-05,9.625e-06
87.6206,1.1375e-05,9.875e-06
87.6283,9.125e-06,8.625e-06
87.636,1.1375e-05,9.125e-06
87.6437,1.1e-05,8.75e-06
87.6514,1.125e-05,9.125e-06
87.659,1.175e-05,9.125e-06
87.6667,9e-06,9.25e-06
87.6744,1.0125e-05,9e-06
87.6821,9.125e-06,9.625e-06
87.6898,1.375e-05,9.5e-06
87.6975,1.2e-05,9.375e-06
87.7052,1.3125e-05,9.375e-06
87.7129,1.1125e-05,8.75e-06
87.7206,1.0625e-05,1e-05
87.7283,1.2e-05,9.375e-06
87.736,1.0875e-05,8.375e-06
87.7437,1.0375e-05,8.75e-06
87.7514,1.3875e-05,9.875e-06
87.7591,1.35e-05,9e-06
87.7668,1.275e-05,9e-06
87.7745,1.475e-05,9.875e-06
87.7822,1.4e-05,1.0125e-05
87.7899,1.175e-05,9.25e-06
87.7976,1.3375e-05,1e-05
87.8053,1.325e-05,9.375e-06
87.813,1.1375e-05,9.375e-06
87.8207,1.1125e-05,9.125e-06
87.8284,1.0875e-05,9.25e-06
87.8361,1.0875e-05,9.375e-06
87.8438,1.1e-05,9.25e-06
87.8515,1.2875e-05,9.625e-06
87.8592,1.15e-05,9.125e-06
87.8669,1.275e-05,8.75e-06
87.8746,1.35e-05,9.5e-06
87.8823,1.425e-05,1e-05
87.89,1.2375e-05,8.875e-06
87.8977,1.2875e-05,8.875e-06
87.9054,1.05e-05,9e-06
87.9131,9.875e-06,9.125e-06
87.9208,1.1625e-05,9.625e-06
87.9285,1.3875e-05,9.25e-06
87.9362,1.3625e-05,9.875e-06
87.9439,1.1875e-05,9.25e-06
87.9516,1.4875e-05,9.625e-06
87.9593,1.2125e-05,9.125e-06
87.967,1.0875e-05,8.625e-06
87.9747,1.1625e-05,9.375e-06
87.9824,1.225e-05,9.25e-06
87.9901,1.1625e-05,8.75e-06
87.9978,1.05e-05,8.875e-06
88.0055,1.025e-05,9.25e-06
88.0132,1.1125e-05,9e-06
88.0209,1.075e-05,9.375e-06
88.0286,1.1625e-05,9.25e-06
88.0363,1.025e-05,9.25e-06
88.044,1.25e-05,9.25e-06
88.0517,1.1625e-05,9.75e-06
88.0594,7.75e-06,8.625e-06
88.0671,9.375e-06,9.5e-06
88.0748,7.375e-06,9.875e-06
88.0825,6.75e-06,8.625e-06
88.0901,7.5e-06,8.75e-06
88.0978,9.5e-06,9.625e-06
88.1055,8.875e-06,8.875e-06
88.1132,7.375e-06,9.25e-06
88.1209,6.75e-06,9.625e-06
88.1286,6.875e-06,9.25e-06
88.1363,7.25e-06,8.375e-06
88.144,8.25e-06,9.875e-06
88.1517,6.375e-06,8.75e-06
88.1594,6.875e-06,9.875e-06
88.1671,8.875e-06,9.75e-06
88.1748,1.05e-05,8.875e-06
88.1825,1.175e-05,9.25e-06
88.1902,1.3e-05,9.375e-06
88.1979,9.875e-06,8.5e-06
88.2056,1.2375e-05,9.75e-06
88.2133,1.05e-05,9.375e-06
88.221,1.0625e-05,9.125e-06
88.2287,9.5e-06,9.625e-06
88.2364,1.0125e-05,9.25e-06
88.2441,1.025e-05,9.125e-06
88.2518,9e-06,9.25e-06
88.2595,1.1375e-05,9.375e-06
88.2672,1.2e-05,9.25e-06
88.2749,1.05e-05,9.625e-06
88.2826,1.075e-05,8.875e-06
88.2903,1.2125e-05,1e-05
88.298,1.1625e-05,9.375e-06
88.3057,1.2e-05,9e-06
88.3134,1.375e-05,9.5e-06
88.3211,1.15e-05,9.125e-06
88.3288,1.45e-05,9.75e-06
88.3365,1.375e-05,8.75e-06
88.3442,1.3125e-05,9.25e-06
88.3519,1.2e-05,9.25e-06
88.3596,1.1625e-05,9.125e-06
88.3673,1.325e-05,9.375e-06
88.375,9.875e-06,8.625e-06
88.3827,1.15e-05,9.875e-06
88.3904,1.2125e-05,9.5e-06
88.3981,1.1e-05,9.375e-06
88.4058,1.575e-05,9.5e-06
88.4135,1.35e-05,9.875e-06
88.4212,1.4e-05,9.75e-06
88.4289,1.475e-05,9.25e-06
88.4366,1.5875e-05,8.875e-06
88.4443,1.3125e-05,8.75e-06
88.452,1.35e-05,8.75e-06
88.4597,1.625e-05,9.75e-06
88.4674,1.6125e-05,9.75e-06
88.4751,1.45e-05,9.125e-06
88.4828,1.675e-05,9.25e-06
88.4905,1.275e-05,9e-06
88.4982,1.2375e-05,9.375e-06
88.5059,1.2e-05,9.375e-06
88.5135,1.25e-05,9.625e-06
88.5212,9e-06,9.125e-06
88.5289,1.1625e-05,9.625e-06
88.5366,9.625e-06,9e-06
88.5443,1.275e-05,8.75e-06
88.552,1.2875e-05,9e-06
88.5597,1.2875e-05,9.25e-06
88.5674,1.5375e-05,9.375e-06
88.5751,1.825e-05,9.625e-06
88.5828,1.65e-05,1e-05
88.5905,1.4e-05,9.375e-06
88.5982,1.3625e-05,8.625e-06
88.6059,1.2375e-05,9.875e-06
88.6136,1.325e-05,9.25e-06
88.6213,9.75e-06,9.25e-06
88.629,1.05e-05,9.5e-06
88.6367,9.125e-06,9.625e-06
88.6444,9e-06,9.375e-06
88.6521,9e-06,9.25e-06
88.6598,1.15e-05,9.375e-06
88.6675,1.1625e-05,1.025e-05
88.6752,1.0875e-05,9.625e-06
88.6829,1.325e-05,9.5e-06
88.6906,1.2375e-05,8.75e-06
88.6983,1.425e-05,9.625e-06
88.706,1.5e-05,9.125e-06
88.7137,1.6e-05,9.375e-06
88.7214,1.625e-05,9.5e-06
88.7291,1.45e-05,9e-06
88.7368,1.425e-05,8.875e-06
88.7445,1.4875e-05,8.875e-06
88.7522,1.4875e-05,9.75e-06
88.7599,1.075e-05,8.75e-06
88.7676,1.3e-05,9e-06
88.7753,1.1625e-05,9.25e-06
88.783,1.1e-05,9.25e-06
88.7907,1.2875e-05,9.5e-06
88.7984,1.275e-05,9e-06
88.8061,1.3375e-05,9e-06
88.8138,1.4375e-05,9.5e-06
88.8215,1.475e-05,8.375e-06
88.8292,1.5625e-05,9.5e-06
88.8369,1.525e-05,9.625e-06
88.8446,1.6375e-05,1.025e-05
88.8523,1.65e-05,9.5e-06
88.86,1.5e-05,9.625e-06
88.8677,1.3e-05,9.125e-06
88.8754,1.1625e-05,9.25e-06
88.8831,1.125e-05,8.75e-06
88.8908,1.1125e-05,9.125e-06
88.8985,1.3625e-05,1e-05
88.9062,1.0625e-05,9.375e-06
88.9139,1.1875e-05,9.625e-06
88.9216,1.075e-05,9.25e-06
88.9293,1.1e-05,9.625e-06
88.937,1.275e-05,1.025e-05
88.9446,1.05e-05,8.5e-06
88.9523,1.2625e-05,9.375e-06
88.96,1.4625e-05,9.375e-06
88.9677,1.6375e-05,9.625e-06
88.9754,1.3375e-05,8.875e-06
88.9831,1.325e-05,8.625e-06
88.9908,1.5875e-05,9.75e-06
88.9985,1.575e-05,1e-05
89.0062,1.2125e-05,8.625e-06
89.0139,1.6625e-05,9.375e-06
89.0216,1.225e-05,8.75e-06
89.0293,1.4375e-05,9.25e-06
89.037,1.1375e-05,9.5e-06
89.0447,1.1875e-05,9.125e-06
89.0524,1.05e-05,9.5e-06
89.0601,1.1375e-05,9.5e-06
89.0678,1.05e-05,9e-06
89.0755,1.2875e-05,8.75e-06
89.0832,1.125e-05,9.5e-06
89.0909,1.225e-05,9.75e-06
89.0986,1.2375e-05,8.75e-06
89.1063,1.6e-05,9.375e-06
89.114,1.5875e-05,9.5e-06
89.1217,1.2e-05,8.875e-06
89.1294,1.1875e-05,9.125e-06
89.1371,1.1125e-05,9.125e-06
89.1448,1.2375e-05,9.25e-06
89.1525,1.1375e-05,9e-06
89.1602,1.0375e-05,8.875e-06
89.1679,9.5e-06,8.875e-06
89.1756,7.125e-06,9e-06
89.1833,8.75e-06,9.375e-06
89.191,8.25e-06,9e-06
89.1987,1.0625e-05,1.0375e-05
89.2064,9.75e-06,9.125e-06
89.2141,1.2e-05,9.125e-06
89.2218,1.0625e-05,9.5e-06
89.2295,1.225e-05,9.625e-06
89.2372,1.3125e-05,9.75e-06
89.2449,1.325e-05,9.75e-06
89.2526,1.0375e-05,9e-06
89.2603,1.0625e-05,9e-06
89.268,1.025e-05,9.75e-06
89.2757,8.875e-06,8.75e-06
89.2834,1.0875e-05,9.5e-06
89.2911,7.625e-06,9.125e-06
89.2988,7.625e-06,9e-06
89.3065,7.375e-06,8.875e-06
89.3142,7.625e-06,8.75e-06
89.3219,1.1875e-05,1.0125e-05
89.3296,9e-06,8.75e-06
89.3373,9.75e-06,1e-05
89.345,1.1e-05,9.25e-06
89.3527,9.75e-06,8.875e-06
89.3604,1.0625e-05,9.5e-06
89.3681,1.0375e-05,9.25e-06
89.3758,1.075e-05,9.625e-06
89.3835,1.1875e-05,1.025e-05
89.3912,1.05e-05,9.625e-06
89.3988,9.125e-06,9.875e-06
89.4065,9.125e-06,9.375e-06
89.4142,9.375e-06,9.625e-06
89.4219,7.375e-06,9.125e-06
89.4296,8.75e-06,9.25e-06
89.4373,8.375e-06,1.025e-05
89.445,7.75e-06,9e-06
89.4527,7.75e-06,8.125e-06
89.4604,8.5e-06,9.75e-06
89.4681,7.875e-06,8.375e-06
89.4758,8.75e-06,9.5e-06
89.4835,9.5e-06,9.125e-06
89.4912,7.625e-06,8.75e-06
89.4989,9.625e-06,1.025e-05
89.5066,8.375e-06,9.5e-06
89.5143,1.0375e-05,9.875e-06
89.522,1e-05,1.025e-05
89.5297,1.0875e-05,9e-06
89.5374,9.75e-06,9.25e-06
89.5451,9.875e-06,9.25e-06
89.5528,9.875e-06,9e-06
89.5605,1.0125e-05,9.25e-06
89.5682,1.1e-05,9.625e-06
89.5759,1.2125e-05,9.875e-06
89.5836,9.25e-06,9.25e-06
89.5913,1.025e-05,1.0375e-05
89.599,9.5e-06,9.375e-06
89.6067,1.0375e-05,9.875e-06
89.6144,9.375e-06,9.75e-06
89.6221,1.0375e-05,8.875e-06
89.6298,9.5e-06,9.25e-06
89.6375,1.0375e-05,8.5e-06
89.6452,8.625e-06,9.125e-06
89.6529,9.625e-06,9.75e-06
89.6606,1.0625e-05,9.625e-06
89.6683,1.1875e-05,9.875e-06
89.676,1.1375e-05,9.5e-06
89.6837,9e-06,9.75e-06
89.6914,9.5e-06,9.625e-06
89.6991,8.875e-06,9.5e-06
89.7068,9.5e-06,9.875e-06
89.7145,7.5e-06,9.375e-06
89.7222,7.625e-06,9.375e-06
89.7299,8.25e-06,9.375e-06
89.7376,8.75e-06,9.75e-06
89.7453,9.5e-06,9.625e-06
89.753,8.5e-06,9.25e-06
89.7607,1.0875e-05,8.75e-06
89.7684,1.0625e-05,9.5e-06
89.7761,9.125e-06,9e-06
89.7838,1.1125e-05,9.5e-06
89.7915,1.2625e-05,9.625e-06
89.7992,1.1625e-05,9e-06
89.8069,1.05e-05,9.5e-06
89.8146,9e-06,9.75e-06
89.8223,8.875e-06,9e-06
89.8299,1.0875e-05,8.75e-06
89.8376,1.025e-05,8.75e-06
89.8453,9e-06,8.875e-06
89.853,9.75e-06,9.625e-06
89.8607,9.75e-06,9.125e-06
89.8684,9.375e-06,8.375e-06
89.8761,1.05e-05,9.75e-06
89.8838,9.75e-06,1.0125e-05
89.8915,8.5e-06,9.125e-06
89.8992,1.05e-05,9.25e-06
89.9069,1.0125e-05,1e-05
89.9146,1.25e-05,9.75e-06
89.9223,9.5e-06,9.5e-06
89.93,9.625e-06,9.25e-06
89.9377,1.0125e-05,9.75e-06
89.9454,1.0875e-05,9.375e-06
89.9531,9.75e-06,9e-06
89.9608,9.25e-06,9.375e-06
89.9685,1.175e-05,8.875e-06
89.9762,1.075e-05,9.125e-06
89.9839,8.5e-06,8.75e-06
89.9916,8.75e-06,9.125e-06
89.9993,8.25e-06,9.75e-06
90.007,8.625e-06,9.125e-06
90.0147,1.1375e-05,1.0125e-05
90.0224,9.375e-06,8.625e-06
90.0301,9.625e-06,9.125e-06
90.0378,9e-06,9.375e-06
90.0455,1.275e-05,9.5e-06
90.0532,1.0375e-05,9.25e-06
90.0609,1.15e-05,8.875e-06
90.0686,1.2875e-05,1.025e-05
90.0763,1.375e-05,9.75e-06
90.084,9.75e-06,8.75e-06
90.0917,1.35e-05,1.0125e-05
90.0994,1e-05,9.625e-06
90.1071,1.075e-05,9e-06
90.1148,9.625e-06,9.25e-06
90.1225,1.0875e-05,9.5e-06
90.1302,8.875e-06,9.25e-06
90.1379,1.0375e-05,9.625e-06
90.1456,8.875e-06,9.25e-06
90.1533,1.125e-05,1.0125e-05
90.161,9.25e-06,1.025e-05
90.1687,9.5e-06,9.375e-06
90.1764,9.75e-06,9.625e-06
90.1841,1.15e-05,9.625e-06
90.1918,1.125e-05,9.75e-06
90.1995,1.225e-05,9.5e-06
90.2072,1e-05,9.25e-06
90.2149,1.2375e-05,9.375e-06
90.2226,1.05e-05,9.25e-06
90.2303,8.25e-06,9e-06
90.238,8.875e-06,9.25e-06
90.2457,6.75e-06,8.125e-06
90.2533,8.625e-06,1.0125e-05
90.261,8.625e-06,9.125e-06
90.2687,8.125e-06,9.25e-06
90.2764,8.875e-06,9.125e-06
90.2841,6.25e-06,8.75e-06
90.2918,8.25e-06,9.75e-06
90.2995,8.625e-06,9e-06
90.3072,8.875e-06,9.75e-06
90.3149,8.125e-06,8.625e-06
90.3226,1.225e-05,1.0125e-05
90.3303,9.25e-06,9.375e-06
90.338,1.0125e-05,9.5e-06
90.3457,1.1875e-05,9.75e-06
90.3534,1.375e-05,9.625e-06
90.3611,1.3375e-05,9.25e-06
90.3688,1.1875e-05,9.75e-06
90.3765,1.15e-05,9.625e-06
90.3842,1.0125e-05,9e-06
90.3919,1.1875e-05,9.375e-06
90.3996,1.1875e-05,9.375e-06
90.4073,1e-05,9.375e-06
90.415,1.05e-05,9.625e-06
90.4227,1.2e-05,9.625e-06
90.4304,1.0125e-05,9.75e-06
90.4381,9.875e-06,8.875e-06
90.4458,8.5e-06,8.625e-06
90.4535,1.0875e-05,8.875e-06
90.4612,1.1375e-05,9.5e-06
90.4689,9.5e-06,9.5e-06
90.4766,1.1875e-05,8.875e-06
90.4843,1.1375e-05,9.125e-06
90.492,1.1625e-05,9.5e-06
90.4997,1.175e-05,9.375e-06
90.5074,1.0375e-05,9.375e-06
90.5151,9.625e-06,9.375e-06
90.5228,1.175e-05,1.0125e-05
90.5305,1e-05,8.875e-06
90.5382,9.625e-06,9.5e-06
90.5459,7.75e-06,9.75e-06
90.5536,7.875e-06,9e-06
90.5613,6.875e-06,9.25e-06
90.569,9.5e-06,9.125e-06
90.5767,9e-06,9.875e-06
90.5844,8.25e-06,9e-06
90.5921,1.375e-05,8.875e-06
90.5998,1.1e-05,9.875e-06
90.6075,1.4e-05,1.0375e-05
90.6152,1.45e-05,9.625e-06
90.6229,1.3e-05,9.375e-06
90.6306,1.2125e-05,9.875e-06
90.6383,1.15e-05,9.125e-06
90.646,1.275e-05,9.75e-06
90.6537,1.2375e-05,9.75e-06
90.6614,1.225e-05,1.0125e-05
90.6691,8.75e-06,9.5e-06
90.6768,9e-06,9.5e-06
90.6844,9.625e-06,9.625e-06
90.6921,8.875e-06,9.25e-06
90.6998,7.875e-06,9e-06
90.7075,7.5e-06,9e-06
90.7152,8.625e-06,9.5e-06
90.7229,1.1625e-05,8.875e-06
90.7306,1.2125e-05,9.25e-06
90.7383,1.05e-05,9.25e-06
90.746,1.1625e-05,1e-05
90.7537,1.0375e-05,8.75e-06
90.7614,1.125e-05,9.25e-06
90.7691,1.15e-05,1e-05
90.7768,1.125e-05,8.5e-06
90.7845,1.025e-05,9e-06
90.7922,1.1625e-05,9.875e-06
90.7999,7.75e-06,8.875e-06
90.8076,1.075e-05,9.75e-06
90.8153,9.25e-06,1.0125e-05
90.823,7.125e-06,8e-06
90.8307,9.625e-06,9.375e-06
90.8384,7.75e-06,8.875e-06
90.8461,9.125e-06,9.25e-06
90.8538,9.875e-06,1.0125e-05
90.8615,1e-05,9.5e-06
90.8692,1e-05,8.75e-06
90.8769,1.075e-05,1e-05
90.8846,1.125e-05,9.25e-06
90.8923,1.2375e-05,1e-05
90.9,1.35e-05,9.25e-06
