85.896,0.520835
85.93333,0.4999
85.97,0.4906
86.00733,0.5861
86.04467,0.48225
86.08133,0.48625
86.11867,0.49245
86.156,0.5054
86.19267,0.43
86.23,0.46725
86.26733,0.46125
86.304,0.45185
86.34133,0.47395
86.37867,0.5122
86.41533,0.513525
86.45267,0.48063
86.49,0.44674
86.52667,0.493585
86.564,0.292285
86.60133,0.207466
86.638,0.069115
86.67533,-0.33835
86.71267,-0.66025
86.74933,-1.1841
86.78667,-1.9014
86.824,-2.7723
86.86067,-3.86107
86.898,-5.1957
86.93533,-7.06694
86.972,-9.255315
87.00933,-12.11007
87.04667,-15.49287
87.08333,-19.6857
87.12067,-24.77185
87.158,-30.7638
87.19467,-37.34217
87.232,-44.472
87.26933,-51.0706
87.306,-56.08475
87.34333,-57.86385
87.38067,-54.52705
87.41733,-44.46905
87.45467,-25.83367
87.49133,-0.13435
87.52867,32.92695
87.566,68.151
87.60267,99.92695
87.64,123.2887
87.67733,133.1724
87.714,128.0145
87.75133,109.7892
87.78867,83.46385
87.82533,56.66571
87.86267,33.61232
87.9,17.74766
87.93667,8.42532
87.974,2.633015
88.01133,-1.67515
88.048,-6.05695
88.08533,-10.38864
88.12267,-13.83817
88.15933,-16.39172
88.19667,-18.19027
88.234,-19.80887
88.27067,-20.97615
88.308,-21.59832
88.34533,-21.2486
88.382,-20.03839
88.41933,-18.26878
88.45667,-15.71388
88.49333,-13.13714
88.53067,-10.48297
88.568,-8.542105
88.60467,-7.74707
88.642,-7.827045
88.67933,-8.328345
88.716,-8.73434
88.75333,-8.79916
88.79067,-8.31835
88.82733,-7.73075
88.86467,-7.03265
88.902,-6.5353
88.93867,-6.081005
88.976,-5.52058
89.01267,-4.546785
89.05,-2.80175
89.08733,-1.07995
89.124,0.40235
89.16133,1.1392
89.19867,0.626515
89.23533,-0.61594
89.27267,-2.40355
89.31,-4.19425
89.34667,-5.44675
89.384,-6.294
89.42133,-6.723
89.458,-6.77525
89.49533,-6.19535
89.53267,-4.97175
89.56933,-2.94495
89.60667,-0.45645
89.644,1.94492
89.68067,3.89885
89.718,5.150105
89.75533,5.411025
89.792,4.6705
89.82933,3.2356
89.86667,1.4197
89.90333,0.06515
89.94067,-0.7048
89.978,-0.47835
90.01467,0.1791
90.052,0.97295
90.08933,1.4421
90.126,1.67295
90.16333,1.5303
90.20067,1.216535
90.23733,0.8425555
90.27467,0.500896
90.312,0.336195
90.34867,0.429905
90.386,0.790739
90.42333,1.276766
90.46,1.36473
90.49733,1.01075
90.534,0.33032
90.57133,-0.4051
90.60867,-0.81445
90.64533,-0.78575
90.68267,-0.1592
90.72,0.9458
90.75667,2.2936
90.794,3.504065
90.83133,4.36965
90.868,4.67935
90.90533,4.3917
90.94267,3.4775
90.97933,2.40085
91.01667,1.31905
91.054,0.56105
91.09067,0.12535
91.128,-0.37325
91.16533,-1.0142
91.202,-2.18765
91.23933,-3.34305
91.27667,-4.0579
91.31333,-3.83865
91.35067,-2.61905
91.388,-0.78717
91.42467,1.338853
91.462,3.190605
91.49933,4.40525
91.536,5.123275
91.57333,5.25812
91.61067,4.7119
91.64733,3.411445
91.68467,1.73545
91.722,-0.028835
91.75867,-1.31759
91.796,-2.029885
91.83333,-2.18916
91.87,-1.81688
91.90733,-1.181842
91.94467,-0.411225
91.98133,0.532635
92.01867,1.202865
92.05533,1.778275
92.09267,1.85835
92.13,1.81153
92.16667,1.402035
92.204,1.162356
92.24133,0.95082
92.278,0.7333
92.31533,0.66775
92.35267,0.81158
92.38933,1.1092
92.42667,1.34271
92.464,1.67165
92.50067,1.60555
92.538,1.21795
92.57533,0.5727
92.612,-0.01005
